Profile URL,Logo URL,Categories,Office Count,All Locations,Total Offices,name,employee_count,about,location,year_founded,url,status,about_tech,email,employees,revenue,city,bootstrapped,open_source,org_type,start_date,request,hiring,other,links,tech_stack,user_id,company_type,people
https://builtin.com/company/sana-benefits,https://builtin.com/sites/www.builtin.com/files/2022-07/Sana Benefits.jpeg,Healthtech • Insurance,,[],,Sana Benefits,Year Founded: 2017,"We know dealing with insurance carriers can be frustrating. Long hold-times on the phone for support, confusing benefits that leave you uncertain about your coverage and paperwork that would stump anyone.

From providing simplified plans, to ensuring you pay an honest price, to prioritizing personalized customer service, Sana is on a mission to create a more human health plan that has your back every step of the way.

Sana is hiring in Operations, Product, Engineering, Sales and more - APPLY TODAY! 

http://bit.ly/joinsana","Austin, TX",View Website,http://www.sanabenefits.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/alphasights,https://builtin.com/sites/www.builtin.com/files/2021-08/Color_RGB_AS Logo_Icon_Padded.jpg,Professional Services,,[],3,AlphaSights,"1,500","Founded in 2008, AlphaSights is the global leader in knowledge on-demand. We connect investors and business leaders with the knowledge they need to succeed. Working from nine cities globally, our 1500+ colleagues provide round-the-clock coverage to the world's top investment funds, consultancies, and Fortune 500s. Learn more about us at alphasights.com. 

We're proud to be regularly recognized as an employer of choice; our people's career success matters to us. 

As a high-performance, client-first organization, our culture is defined by our focus on client, career, and company success. People come here to individually grow and collectively achieve something bigger than themselves.

We offer ambitious and driven individuals the opportunity to own commercial results from day one, build a track record of achievement, and springboard their careers. Our employees are provided with hands-on learning opportunities, 90% on the job and 10% through structured training.","New York, NY",2008,http://www.alphasights.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/dispatch,https://builtin.com/sites/www.builtin.com/files/2021-04/Dispatch Logo.png,Mobile • Software,,[],,Dispatch,Year Founded: 2015,Dispatch is the leading software platform that helps enterprises unlock the potential of their flexible and independent service provider networks to deliver unparalleled customer experiences. Dispatch is leveraging its proprietary platform and industry-leading technology integrations by partnering with customer-centric brands to simplify complex home service logistics.,"Boston, MA",View Website,http://www.dispatch.me,,,,,,,,,,,,,,,,,,
https://builtin.com/company/focused-labs,https://builtin.com/sites/www.builtin.com/files/2024-01/dark flower.png,Agency • Cloud • Information Technology • Mobile • Software,,[],2,Focused Labs,50,"At Focused Labs we take a unique approach to developing high-quality, business focused, software. We believe that digital products can and should be built to evolve with your business. Our approach is structured around delivering products to market fast, testing with real customers, and iterating based on their feedback.","Chicago, IL",2018,https://focusedlabs.io,,,,,,,,,,,,,,,,,,
https://builtin.com/company/wistia,https://builtin.com/sites/www.builtin.com/files/2021-09/wistia-flags_color.png,Marketing Tech • Software,,[],,Wistia,Year Founded: 2006,"Wistia builds video marketing software that turns your videos, original shows and podcasts into marketing machines. We work hard to bring together people from a wide variety of backgrounds and identities, all with the goal of building more inclusive, more useful, and more impactful products and experiences.","Cambridge, MA",View Website,https://wistia.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/root,https://builtin.com/sites/www.builtin.com/files/2022-02/Root Logo_R.jpeg,Automotive • Insurance • Machine Learning • Mobile • Software,,[],2,Root,750,"At Root, we’re doing things differently. We’re reimagining the services people need so that they serve them better. And we’re doing it by using data, technology, and rapid innovation to create products and experiences that are fair, easy, personal, and affordable.

We’ve partnered with Carvana in a partnership that brings an industry-leading, seamless insurance process to the online car buying experience.

The launch of Carvana Insurance Built with Root delivers an elevated customer experience made possible through a deep integration that pre-fills key customer information so that a customer can skip data entry and jump directly to evaluating quotes and customizing coverage. This fully embedded product experience—from quote to payment—happens entirely within the Carvana checkout process. Teams from both Carvana and Root have worked for months to build this bold technology platform. An early iteration involved 24 screens in the customer experience flow—that experience is now just three straightforward steps.","Columbus, OH",2015,https://www.joinroot.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/sensor-tower,https://builtin.com/sites/www.builtin.com/files/2023-02/ST Logo 2023-02-02_0.png,Big Data Analytics,,[],4,Sensor Tower,275,"Sensor Tower cultivates responsibly sourced market intelligence that provides visibility into the trends shaping the global digital economy. Our customers use these insights to help them make better business decisions.  Sensor Tower data is frequently cited by top-tier trusted media institutions — including the New York Times, Bloomberg, Reuters, CNBC and more — as well as financial and academic institutions.","San Francisco, CA",2013,http://sensortower.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/carrum-health,https://builtin.com/sites/www.builtin.com/files/2021-10/1633458202980.jpeg,Healthtech,,[],,Carrum Health,Year Founded: 2014,"Healthcare is unreasonably complex and costly. At Carrum Health, we’re applying a common sense approach to simplify the payment model and produce greater value for employers and their employees. We do so by directly connecting progressive self-insured employers to top-quality regional healthcare providers through the industry’s first comprehensive bundled payment solution. Our innovative platform reimagines how care is paid for and delivered, improving the value of health benefits for employers and their members. Carrum’s solution is a “win” for all parties, a rarity in healthcare: - Employers achieve significant cost savings and predictability without risk or hassle. - Members receive top-quality care and a concierge experience for zero out-of-pocket costs so they can focus on recovery instead of medical bills. - Providers gain streamlined administration allowing them to do what they do best – deliver expert care. For more information about Carrum Health, please contact [email protected].","Chicago, IL",View Website,https://www.carrumhealth.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/point,https://builtin.com/sites/www.builtin.com/files/2021-06/Point Logo.png,Fintech • Real Estate • PropTech,,[],,Point,Year Founded: 2015,"Point is on a mission to help the millions of equity-rich, but cash-constrained, Americans tap into their homes’ wealth to attain greater financial freedom. Point is truly aligned with consumers’ interests—when the homeowner does well, Point and its investors do well, too.","Palo Alto, CA",View Website,https://point.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/stackcommerce,https://builtin.com/sites/www.builtin.com/files/2021-06/StackCommerce Logo.png,eCommerce • Marketing Tech,,[],,StackCommerce,Year Founded: 2011,StackCommerce is the leading native commerce platform for online publishers and brands. We are on a mission to enable people to organically discover products and brands they love on the publications and media they engage with every day. We have 750+ publisher partners with a reach of over 1B monthly visitors and more than 5M registered users.,"Venice, CA",View Website,https://stackcommerce.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/nayya,https://builtin.com/sites/www.builtin.com/files/2022-12/Favicon_1024.png,Artificial Intelligence • Healthtech • Insurance • Machine Learning • Software,,[],,Nayya,Year Founded: 2019,"At Nayya, we believe there is a better way to choose and use benefits. A more transparent, less confusing way where consumers feel more confident in their decisions. We focus on decision support and benefits engagement. It’s one of the most stressful and challenging situations consumers face – and we see that as an opportunity to do good. We’re excited to deliver a new experience to consumers, where they choose and use their benefits through our software, data and AI engine.","New York, NY",View Website,http://www.nayya.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/andros,https://builtin.com/sites/www.builtin.com/files/2022-02/AndrosLogo_main_Social-01 (1).png,Healthtech,,[],,andros,Year Founded: 2013,"andros (formerly CredSimple) is the healthcare industry’s first singular solution that combines rich data and software solutions to power provider network management and healthcare providers. andros digitally transforms provider network management and helps healthcare organizations build and manage strong provider networks through innovative software for credentialing, compliance and much more!","New York, NY",View Website,http://www.andros.co,,,,,,,,,,,,,,,,,,
https://builtin.com/company/apptentive,https://builtin.com/sites/www.builtin.com/files/2021-04/Logo_23.png,Big Data • Information Technology • Marketing Tech • Software,,[],,Apptentive,Year Founded: 2011,"Apptentive’s Mobile Customer Experience software empowers companies to build brands customers love by understanding their behavior and expectations. The product gives brands the opportunity to listen to, engage with, and retain their customers through intelligently timed surveys, messages, and prompts.","Seattle, WA",View Website,http://www.apptentive.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/alignable,https://builtin.com/sites/www.builtin.com/files/2021-05/A Logo_0.png,Social Media • Software,,[],,Alignable,Year Founded: 2012,"Small businesses are the heartbeat of our communities. They are the creators, the risk takers and the problem solvers. Each with a unique story. Our mission is to help them be successful. Today, over 6 million+ small business owners feel at home on Alignable. They connect, share best practices, give each other advice and work together to create referrals and new business. 

From our founders, to our engineers and product managers to our marketers and executives, we truly believe that together, small businesses can do amazing things.","Boston, Massachusetts",View Website,http://www.alignable.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/digitalmint,https://builtin.com/sites/www.builtin.com/files/2021-04/DM Logo.png,Blockchain • Fintech • Software,,[],,DigitalMint,Year Founded: 2014,"DigitalMint is the leading Bitcoin point-of-sale provider in the nation, enabling consumers to buy cryptocurrency instantly through Bitcoin ATM and Teller locations. DigitalMint empowers underserved and underbanked populations, utilizing digital currencies as a tool for financial access and inclusion.","Chicago, IL",View Website,http://www.digitalmint.io/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/drizly,https://builtin.com/sites/www.builtin.com/files/2021-05/Dric Logo.png,Consumer Web • eCommerce • Mobile • On-Demand,,[],,Drizly,Year Founded: 2012,"Drizly is the world's largest alcohol marketplace and the best way to shop beer, wine, and spirits. Our customers trust us to be part of their lives – their celebrations, parties, dinners and quiet nights at home. We partner with the best retail stores in over 1650 cities across North America to serve up the best buying experience.","Boston, MA",View Website,http://www.drizly.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/wellframe,https://builtin.com/sites/www.builtin.com/files/2021-06/Wellframe Logo.png,Healthtech • Mobile • Telehealth,,[],,Wellframe,Year Founded: 2011,"At Wellframe, we reimagine healthcare relationships through a new approach that uses high-tech to deliver the high-touch support people need, when and where they need it. We call it Digital Health Management. Our comprehensive suite includes Digital Health Management solutions for care management, advocacy, and navigation.","Boston, MA",View Website,http://www.wellframe.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/xclaim,https://builtin.com/sites/www.builtin.com/files/2021-07/XCLAIM Logo - color.png,Fintech • Legal Tech,,[],,XCLAIM,Year Founded: 2018,XCLAIM is revolutionizing a multi-billion bankruptcy industry with our fully digital marketplace to trade bankruptcy claims. Creditors affected by bankruptcy recover lost value by selling their claim to financial institutions. Our mission is to maximize value and empower stakeholders by enhancing the efficiency and transparency of illiquid markets.,"Los Angeles, CA",View Website,https://www.x-claim.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/transfix,https://builtin.com/sites/www.builtin.com/files/2023-11/Transfix_10yr_social_Slate.png,Logistics • Software • Transportation,,[],2,Transfix,380,"Transfix is the leading freight marketplace that's transforming the $800 billion trucking industry, connecting shippers to a national network of reliable carriers. Fortune 500 companies such as Anheuser-Busch, Unilever, and Target rely on Transfix to handle their most important FTL freight needs.","New York, NY",2013,https://transfix.io/company/careers/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/verblio,https://builtin.com/sites/www.builtin.com/files/2021-06/Verblio Logo.png,Digital Media • Marketing Tech • Sharing Economy • Software,,[],,Verblio,Year Founded: 2011,"Verblio is a content creation platform based in Denver, CO. Content is vital to modern marketing—but it’s really hard to do well and at scale. Verblio makes content creation easy. To help companies create branded content that fuels SEO and drives conversions, Verblio nurtures a network of over 3,000 writers—plus a marketplace business model and an easy-to-use platform. Our customers include in-house marketers, digital agencies, and online publishers.","Denver, CO",View Website,http://www.verblio.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/mode,https://builtin.com/sites/www.builtin.com/files/2021-08/Mode logo.png,Cloud • Enterprise Web • Information Technology • Analytics • Business Intelligence,,[],,Mode,Year Founded: 2013,"Mode's product helps businesses analyze and explore data to find the answers they need. We are the fastest way for a data scientist to go from question to answer, since our workflow is oriented around the languages of the technical user, SQL, Python and R. Business users love us because they get their answers fast and are able to access and refresh reports as they need.","San Francisco, CA",View Website,http://www.mode.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/shiphawk,https://builtin.com/sites/www.builtin.com/files/2023-10/ShipHawk_CircledSymbol_110x110-Colorful.jpg,Logistics • Software,,[],,ShipHawk,Year Founded: 2012,"ShipHawk is a cloud-based shipping and fulfillment software that helps businesses save money, automate workflows, provide an on-brand buying experience, and run data-driven supply chains.","Santa Barbara, CA",View Website,http://shiphawk.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/merck,https://builtin.com/sites/www.builtin.com/files/2024-03/Merck-Co-Symbol.png,Healthtech • Biotech • Pharmaceutical,,[],3,Merck,"74,000","For 130 years, Merck, known as MSD outside of the United States and Canada, has been inventing for life, bringing forward medicines and vaccines for many of the world’s most challenging diseases in pursuit of our mission to save and improve lives. We demonstrate our commitment to patients and population health by increasing access to health care through far-reaching policies, programs and partnerships. Today, we continue to be at the forefront of research to prevent and treat diseases that threaten people and animals – including cancer, infectious diseases such as HIV and Ebola, and emerging animal diseases – as we aspire to be the premier research-intensive biopharmaceutical company in the world. 
We hire the most brilliant minds because inventing for life depends on our work. Here, you'll find rewarding opportunities, diverse experiences, and an unwavering commitment to ethics and integrity. You'll collaborate with talented colleagues who share your sense of purpose. Our company will empower you to innovate, explore, and develop your full potential in our possibility-rich environment.  Our team is constantly evolving, so if you are among the intellectually curious, join us—and start making your impact today.","Rahway, NJ",1891,https://jobs.merck.com/us/en,,,,,,,,,,,,,,,,,,
https://builtin.com/company/dispatchhealth,https://builtin.com/sites/www.builtin.com/files/2023-08/DH_Logo_Stacked-square.jpg,Big Data • Healthtech • Information Technology • On-Demand • Telehealth,,[],,DispatchHealth,Year Founded: 2013,"DispatchHealth provides comprehensive and trusted medical care in the home to people with serious health concerns —with services that include same-day, urgent medical care; hospital alternative care; and recovery care.","Denver, CO",View Website,http://www.dispatchhealth.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/jointly,https://builtin.com/sites/www.builtin.com/files/2021-09/Logo_Mark_Full_Color_Web_0.png,Real Estate • Software • PropTech,,[],,Jointly,Year Founded: 2020,"Jointly believes that diverse and widespread real estate ownership signifies freedom and ensures the fundamental right to comfortably be oneself. That's why we've built a digital real estate platform that creates a more connected and collaborative transaction experience for agents, their clients, and third parties. Our platform automates time-wasting activities, centralizes communications, and makes it easy to manage transactions on-the-go so that agents can focus their time and energy toward the things that are most important to them.","Austin, TX",View Website,https://jointly.com/?utm_source=built-in&utm_medium=link&utm_campaign=website&utm_content=national,,,,,,,,,,,,,,,,,,
https://builtin.com/company/pingboard,https://builtin.com/sites/www.builtin.com/files/2021-09/pingboard-mark-color.png,HR Tech • Productivity • Software,,[],,Pingboard,Year Founded: 2013,"At Pingboard, our mission is to radically improve the employee experience for distributed teams so that your best people never want to leave. 

Pingboard is a powerful employee experience platform that is designed to help people-first companies optimize their HR processes, improve engagement, and drive better business outcomes.

Whether you need to automate your onboarding process, gather feedback from employees with surveys, ensure 1:1s are happening between managers and their teams, or celebrate those who go above and beyond with peer recognition, Pingboard has everything you need to automate, optimize and free yourself from the manual work while also driving engagement.","Austin, TX",View Website,http://www.pingboard.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/peerstreet,https://builtin.com/sites/www.builtin.com/files/2021-09/logo.png,Fintech • Real Estate,,[],,PeerStreet,Year Founded: 2013,"PeerStreet is a fast-growing, award-winning, Series C Fintech company backed by Andreessen Horowitz, Thomvest, and Felicis Ventures, among others. Founded in 2013, PeerStreet has already funded well over $4 billion in loans through our platform. Much like Amazon and Airbnb have aligned buyers and sellers through their marketplace, PeerStreet does the same, connecting investors with unprecedented access to quality real estate investments and lenders with global, diversified capital sources.","El Segundo, CA",View Website,http://www.peerstreet.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/mpulse-mobile,https://builtin.com/sites/www.builtin.com/files/2022-06/mpulse logo.png,Artificial Intelligence • Healthtech • Mobile • Software,,[],2,mPulse Mobile,215,"mPulse Mobile, the leader in Conversational AI solutions for the healthcare industry, drives improved health outcomes and business efficiencies by engaging individuals with tailored and meaningful dialogue. mPulse Mobile combines behavioral science, analytics and industry expertise that helps healthcare organizations activate their consumers to adopt healthy behaviors. With over a decade of experience, 150+ healthcare customers & more than 1 billion conversations annually, mPulse Mobile has the data, the expertise, and the solutions to drive healthy behavior change.

Want to be on a team shaping the future of healthcare engagement? Our talented team is backed by some of healthcare’s top investors & has increased by over 100% since 2020 with no signs of slowing down. Join us!","Encino, CA",2014,https://www.mpulsemobile.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/w2s-solutions,https://builtin.com/sites/www.builtin.com/files/2021-09/w2s logo.png,Big Data • Cloud • Information Technology • Internet of Things • Software,,[],,W2S Solutions,Year Founded: 2010,"W2S Solutions is the leading Digital Transformation Company with 10+ years of experience in leveraging exceptional technologies. We focus on making your business unique and successful with talented professionals who come up with great ideas.

The primary goal of W2S Solutions is to build a trustworthy and visionary solution that is best-in-class and enhances the existing business operations. 

Get benefited from our following set of solutions:

--> Application Development:

We help you in figuring out the challenges in your business and replacing them with our next-gen application development strategy that makes you stand out from the crowd. 

--> Data Analytics:

We know the importance of data in every business and help you in making better decisions that are result-oriented and drive businesses to the next stage.
                                
--> IoT & ML:

We assist organizations in optimizing their business processes by leveraging Machine learning, the subset of Artificial Intelligence and IoT for enhanced productivity. 

--> Cloud Deployment:

W2S Solutions consists of talented professionals who can help you with planning, deploying, handling, and offering all the cloud processing services with greater flexibility. 

We offer all the above services based on the business needs and deliver them the same. 

Get in touch with us to experience a full-fledged service from enthusiastic people!","Austin, TX",View Website,https://www.w2ssolutions.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/nomad,https://builtin.com/sites/www.builtin.com/files/2021-11/Nomad_Mark_Dark_Green.png,Fintech • Information Technology • Real Estate • Software,,[],,Nomad,Year Founded: 2019,"We’re starting with protecting residential rental property owners from costly vacancy and we’re reimagining the long-term rental experience to make it better for everyone. Practically speaking, we guarantee rent for long-term rental property owners, find great residents to occupy their rental(s), reduce risk and costs for property owners, and can help owners with property management if needed.

Nomad operates in the Denver & Phoenix-metro areas today with strong early traction and happy customers. More markets coming soon!","Denver, CO",View Website,http://nomadlease.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/sticker-mule,https://builtin.com/sites/www.builtin.com/files/2021-12/Screen Shot 2021-12-10 at 1.23.38 PM.png,eCommerce,,[],,Sticker Mule,View Website,"We're a remote team spread all over the world. Our team from top to bottom makes growth a top priority and it's ingrained in our company culture. But most importantly, we just enjoy making customers happy and having fun while doing so.","Amsterdam, NY",,https://www.stickermule.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/porcaro-stolarek-and-mete-partners,https://builtin.com/sites/www.builtin.com/files/2022-02/psm logo.png,Cloud • Information Technology • Professional Services • Security • Consulting,,[],,"Porcaro, Stolarek and Mete Partners",Year Founded: 2015,"Porcaro Stolarek Mete Partners, LLC (PSM) is an IT consulting firm. Specializing in Cloud Modernization, Managed Services and Network Operation Support. Our technology consulting focuses on helping small and medium-sized companies with an array of outsourced technology solutions and cloud strategies. PSM is focused on long-term relationships with our clients, providing an environment to ensure career growth, the best corporate culture for our employees, and long-term sustainability.

We specialize as a Microsoft Gold Partner with Azure Cloud Modernization, Outlook, M365, Intune, SharePoint, Windows Migrations.","Chicago, IL",View Website,http://www.psmpartners.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/lifetime-value-co,https://builtin.com/sites/www.builtin.com/files/2022-04/ltv-logo.png,Big Data • eCommerce • Information Technology • Software • Database,,[],,The Lifetime Value Co,Year Founded: 2007,"LTV is a tech company with a culture of innovation and passion for data. We build and ship best-in-class apps and web-based products and tools that put the power of information into the hands of our customers.

LTV was founded in New York by Josh Levy and Ross Cohen in 2007. At the time their mission was to provide easy and affordable access to public records. Something that in 2007, was only really accessible to corporations. Since then their mission has expanded to developing products and services that grant access to information and data across many verticals. In service of this mission, LTV has 7 consumer brands including BeenVerified, NumberGuru, PeopleLooker, NeighborWho, Ownerly, PeopleSmart, and Bumper.","New York, NY",View Website,https://www.ltvco.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/hireart,https://builtin.com/sites/www.builtin.com/files/2022-02/hireart.png,Agency • Enterprise Web • HR Tech • Professional Services • Software,,[],,HireArt,Year Founded: 2012,"HireArt is building the first full-stack platform for businesses to source, employ, and manage contract W-2 employees. Our employment platform is the world’s first fully-featured HRIS for the contract W-2 workforce, a massive and growing segment of the labor market. We combine hiring and employment in a single platform, creating a magical experience for businesses: search, interview, make offers, and manage workers, all in one place. Once on board, HireArt provides contract workers with a caring home base that comes with all of the benefits & support associated with permanent employment.

Our goal is to enable businesses to focus on the people who make up their workforce, instead of the tools to manage it. That's why we've developed a transparent and simple to use end-to-end platform that provides contract work opportunities with the security and stability of traditional W-2 employment while still giving businesses the flexibility they need to scale their workforces.","New York, NY",View Website,http://www.hireart.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/room,https://builtin.com/sites/www.builtin.com/files/2022-05/ROOM logo.png,eCommerce • Enterprise Web • Hardware • Internet of Things • Productivity,,[],2,ROOM,76,"With offices around the world from New York to San Francisco, London to Berlin, Sydney, and beyond, we’re seeking dynamic thinkers and doers to join us in making more room for everyone! Let’s face it⁠⁠, the workplace has been failing businesses and its workforce for years with unnecessary distraction, lost productivity, and overall employee dissatisfaction. It’s time for a change. The modern office needs to be rethought and redesigned with people in mind. 

Here at ROOM, we know people are the most important asset in any organization, so we put them first. We design from the perspective of our community, putting ourselves in our customers' shoes to create the space needed to bring their ideas to life. We’ve set out to launch a fast, cost-effective alternative to complex construction with modular, purpose-built architecture that allows teams to shape and then reshape their work environment with ease!","New York, NY",2017,https://room.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/volt-athletics,https://builtin.com/sites/www.builtin.com/files/2022-07/Volt Athletics.jpeg,Fitness • Healthtech • Software • Sports,,[],,Volt Athletics,Year Founded: 2011,"Volt Athletics Inc. ® (‘Volt’) is a Seattle-based sports tech company dedicated to making elite-level workout programs accessible to athletes everywhere through cutting-edge technology. Trusted by over 250,000 athletes and coaches worldwide, Volt’s sport-specific training is built by performance experts and delivered through an AI-enabled app. Volt was voted one of Washington’s Top 100 Best Companies to Work For in 2017, 2018, 2019, and 2021; named one of Inc. Magazine’s Top 5000 Fastest-Growing Companies in America in 2018—earning the #5 spot among companies in Seattle; and Front Office Sports' Best Employers in Sports award in 2021.

Volt’s technology is powered by Cortex™, its revolutionary performance training AI. Leveraging decades of sport science and research, Cortex builds, tracks, and dynamically optimizes each user’s training for scientific training results. While most fitness apps track what athletes have already done, Volt tells athletes what to do, providing hyper-personalized workout recommendations, adjusting each workout from set to set, and adapting the plan over time as the user progresses. From competitive to recreational athletes, Volt makes safe and effective training accessible for everyone.","Seattle, WA",View Website,http://www.voltathletics.com/,,,,,,,,,,,,,,,,,,
https://builtin.com/company/purple-carrot,https://builtin.com/sites/www.builtin.com/files/2023-11/PurpleCarrot_Logo_Black_Stacked-smallercarrot-Circle.png,eCommerce • Food,,[],,Purple Carrot,Year Founded: 2014,"Founded in 2014, Purple Carrot is a plant-based marketplace on a mission to empower you to eat more plants.","Needham, MA",View Website,http://thepurplecarrot.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/biggerpockets,https://builtin.com/sites/www.builtin.com/files/2022-04/blue-logo_0.png,Fintech • Internet of Things • Real Estate • Business Intelligence,,[],,BiggerPockets,Year Founded: 2004,"BiggerPockets is the largest online community and complete resource for anyone looking to succeed in real estate investing. With over 2 million members, our goal is to provide everyone with the resources and support they need to find their own success — whether that’s quitting a job to invest or simply creating additional passive income.","Denver, CO",View Website,https://www.biggerpockets.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/ishir,https://builtin.com/sites/www.builtin.com/files/2022-04/ISHIR.jpg,Information Technology • Software,,[],,ISHIR,Year Founded: 1999,"Since 1999, ISHIR has been at the forefront of the ever-changing technology landscape through continuous innovation. Our global team skillfully delivers solutions by modernizing Software development, optimizing Cloud infrastructure, leveraging Automation, and through emerging technologies.

ISHIR is headquartered in Dallas, Texas, with global delivery centers in Noida, India, & over 150 professionals working worldwide. To know more please go through our website - www.ishir.com.

Some of our key clients - GE Money, Honda, CareNow, Reader’s Digest, Hyatt, Microsoft.

What we do-  We believe there could be only two ways to deliver a successful project i.e. one by deploying the right skill on the project and the second, by deploying the right project management practices.‘Project Management Is the Key to Success’ We believe excellent project management can lead you to a successful product outcome. Stats suggest that maximum software projects fail or exceed cost and timelines because of poor execution of project plans. Development skill is not the only thing needed to build a great product, & we need a robust project or program management for more significant outcomes.

Our Purpose - To be the best version of ourselves every day.​​

Our Culture- At ISHIR, each new hire embraces a positive work environment and protects our unique work culture. We strive to do our best work with our core values to guide our decisions and actions, keeping us true to who we are and what we stand for.

We strongly believe and practice the following:

Focus on our unique abilities
Proactive, adaptable, and nimble
Leading by example
We do what we say and say what we do
Fail fast, fail forward
Culture of real-time feedback
Showing gratitude

We take pride in sharing that average tenure of employees at ISHIR is 5 years. We work in a tight-knit environment where employees love to stay longer with us as we believe in caring for them through employee wellness initiatives and invest in enhancing the employee experience.","Dallas, TX",View Website,https://www.ishir.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/fractal-software,https://builtin.com/sites/www.builtin.com/files/2022-05/fractal logo.png,Angel or VC Firm • Software • Financial Services,,[],2,Fractal Software,88,"Fractal provides aspiring entrepreneurs with a business idea, a highly capable and complementary co-founder, capital, and ongoing support. Together, we’ll create fast-growing vertical SaaS companies that help modernize overlooked American industries.","New York, NY",2020,http://fractalsoftware.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/crafted,https://builtin.com/sites/www.builtin.com/files/2022-06/crafted_blue_square (1).png,Consumer Web • Enterprise Web • Software • Consulting • Design,,[],,Crafted,Year Founded: 2018,"Crafted is a product development consultancy that partners with growth stage companies to deliver custom software. Our radical approach to continuous collaboration helps teams see tangible outcomes within 30 days and impacts aggressive growth targets. We do this with experienced teams of engineers, product managers and designers that believe transparency and trust is critical to successful launches.","Denver, CO",View Website,http://www.crafted.solutions,,,,,,,,,,,,,,,,,,
https://builtin.com/company/agile-six,https://builtin.com/sites/www.builtin.com/files/2023-03/agile6_social_icon_300x300.jpg,Information Technology • Other • Professional Services • Software,,[],,Agile Six,Year Founded: 2015,"At Agile Six. we use modern technology and user-friendly, inclusive design to build better government services for everyone.

Agile Six is a people-first, remote-work company that serves shoulder-to-shoulder with federal agencies to find innovative, human-centered solutions. We build better by putting people first. We are animated by our core values of Purpose, Wholeness, Trust, Self-Management and Inclusion. We deliver our solutions in autonomous teams of self-managed professionals (no managers here!) who genuinely care about each other and the work. We know that’s our company’s purpose – and that we can only achieve it by supporting a culture where talented people feel valued, self-managed, and love to come to work.

The work: 
Agile Six is a full-spectrum digital services, Service-Disabled Veteran-Owned Small Business (SDVOSB). We combine government transformation, service delivery, agile coaching, and a team-based culture. Built on a shared belief that government software should be just as efficient and engaging as commercial products, we have implemented agile digital services transformations on numerous contracts. Our unique experience and collaborative approach allow us to inject commercial-grade innovations into government spaces with ease.

Agile Six was founded on a shared belief in and commitment to strong government digital services delivery. We are a founding member of the Digital Services Coalition, a group of commercial digital services firms committed to building better tech for the government. This commitment to building a better citizen-centered government is what brought us to this space and we are using this energy to deliver the next generation of software innovations to customers.","San Diego, CA",View Website,http://www.agile6.com,,,,,,,,,,,,,,,,,,
https://builtin.com/company/itransition,https://builtin.com/sites/www.builtin.com/files/2023-08/itransition-logo-150x150-2.png,Artificial Intelligence • Cloud • Fintech • Internet of Things • Machine Learning • Business Intelligence • App development,,[],4,Itransition,"3,000","Since 1998, Itransition has delivered a full spectrum of software consulting and development services across various industries, including healthcare, fintech, retail, IT, automotive, and telecommunications. With a team of over 3,000 experienced engineers, we serve 800+ customers, including SMBs and Fortune 500 enterprises from 40 countries across the world. Our deep expertise in web and mobile application development, cloud and DevOps services, data analytics and BI, robotic process automation and AI, among others, enable us to handle software projects of any scale and complexity effectively. 

Since 2008, Itransition has been included in the Global Outsourcing 100 list by IAOP, showcasing the world’s best IT outsourcing service providers. Since 2018, Itransition has been recognized in Zinnov Zones as a leading E R&D Services, Digital Services, and Automotive E R&D Services provider. In 2021, Everest Group positioned Itransition among 25 leading software development companies in their PEAK Matrix™ Assessment. The company also took a stronghold in Deloitte’s Technology Fast 500 list.","Lakewood, CO",1998,http://www.itransition.com,,,,,,,,,,,,,,,,,,
